id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw1Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
96,Kim,Ji-soo,DEF,BRE,0,?,"Ji-soo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
97,Yunus Emre,Konak,MID,BRE,0,?,"Konak (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
107,Igor Thiago,Nascimento Rodrigues,FWD,BRE,0,?,"Thiago (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
109,Hákon,Valdimarsson,GKP,BRE,0,?,"Valdimarsson (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
182,Cole,Palmer,MID,CHE,244,?,"Palmer (MID, ?)",7.2,0.0,3.6,1.4000000000000001,0.0,1.4000000000000001,1.4,-2,0,-2,1,3.6,0,0,0,?
180,Nicolas,Jackson,FWD,CHE,142,?,"N.Jackson (FWD, ?)",4.1,0.0,2.05,0.7972222222222222,0.0,0.7972222222222222,0.79722,-2,0,-2,1,2.05,0,0,0,?
186,Raheem,Sterling,MID,CHE,123,?,"Sterling (MID, ?)",4.0,0.0,2.0,0.7777777777777778,0.0,0.7777777777777778,0.77778,-2,0,-2,1,2.0,0,0,0,?
185,Robert,Sánchez,GKP,CHE,59,?,"Sánchez (GKP, ?)",3.7,0.0,1.85,0.7194444444444444,0.7194444444444444,0.0,0.71944,-2,-2,0,1,1.85,0,0,0,?
169,Conor,Gallagher,MID,CHE,129,?,"Gallagher (MID, ?)",3.5,0.0,1.75,0.6805555555555556,0.0,0.6805555555555556,0.68056,-2,0,-2,1,1.75,0,0,0,?
177,Noni,Madueke,MID,CHE,76,?,"Madueke (MID, ?)",3.3,0.0,1.65,0.6416666666666666,0.0,0.6416666666666666,0.64167,-2,0,-2,1,1.65,0,0,0,?
187,Tosin,Adarabioyo,DEF,CHE,66,?,"Tosin (DEF, ?)",3.3,0.0,1.65,0.6416666666666666,0.6416666666666666,0.0,0.64167,-2,-2,0,1,1.65,0,0,0,?
164,David Datro,Fofana,FWD,CHE,50,?,"D.D.Fofana (FWD, ?)",3.3,0.0,1.65,0.6416666666666666,0.0,0.6416666666666666,0.64167,-2,0,-2,1,1.65,0,0,0,?
183,Đorđe,Petrović,GKP,CHE,71,?,"Petrović (GKP, ?)",3.1,0.0,1.55,0.6027777777777779,0.6027777777777779,0.0,0.60278,-2,-2,0,1,1.55,0,0,0,?
179,Mykhailo,Mudryk,MID,CHE,94,?,"Mudryk (MID, ?)",3.0,0.0,1.5,0.5833333333333334,0.0,0.5833333333333334,0.58333,-2,0,-2,1,1.5,0,0,0,?
159,Trevoh,Chalobah,DEF,CHE,39,?,"Chalobah (DEF, ?)",3.0,0.0,1.5,0.5833333333333334,0.5833333333333334,0.0,0.58333,-2,-2,0,1,1.5,0,0,0,?
168,Enzo,Fernández,MID,CHE,77,?,"Enzo (MID, ?)",2.8,0.0,1.4,0.5444444444444444,0.0,0.5444444444444444,0.54444,-2,0,-2,1,1.4,0,0,0,?
162,Levi,Colwill,DEF,CHE,65,?,"Colwill (DEF, ?)",2.8,0.0,1.4,0.5444444444444444,0.5444444444444444,0.0,0.54444,-2,-2,0,1,1.4,0,0,0,?
171,Malo,Gusto,DEF,CHE,74,?,"Gusto (DEF, ?)",2.7,0.0,1.35,0.525,0.525,0.0,0.525,-2,-2,0,1,1.35,0,0,0,?
181,Christopher,Nkunku,MID,CHE,29,?,"Nkunku (MID, ?)",2.6,0.0,1.3,0.5055555555555555,0.0,0.5055555555555555,0.50556,-2,0,-2,1,1.3,0,0,0,?
157,Moisés,Caicedo Corozo,MID,CHE,84,?,"Caicedo (MID, ?)",2.4,0.0,1.2,0.4666666666666667,0.0,0.4666666666666667,0.46667,-2,0,-2,1,1.2,0,0,0,?
167,Axel,Disasi,DEF,CHE,71,?,"Disasi (DEF, ?)",2.3,0.0,1.15,0.4472222222222222,0.4472222222222222,0.0,0.44722,-2,-2,0,1,1.15,0,0,0,?
163,Marc,Cucurella Saseta,DEF,CHE,44,?,"Cucurella (DEF, ?)",2.1,0.0,1.05,0.4083333333333334,0.4083333333333334,0.0,0.40833,-2,-2,0,1,1.05,0,0,0,?
153,Benoît,Badiashile,DEF,CHE,35,?,"B.Badiashile (DEF, ?)",1.9,0.0,0.95,0.3694444444444444,0.3694444444444444,0.0,0.36944,-2,-2,0,1,0.95,0,0,0,?
160,Ben,Chilwell,DEF,CHE,24,?,"Chilwell (DEF, ?)",1.8,0.0,0.9,0.35000000000000003,0.35000000000000003,0.0,0.35,-2,-2,0,1,0.9,0,0,0,?
170,Alfie,Gilchrist,DEF,CHE,20,?,"Gilchrist (DEF, ?)",1.8,0.0,0.9,0.35000000000000003,0.35000000000000003,0.0,0.35,-2,-2,0,1,0.9,0,0,0,?
161,Carney,Chukwuemeka,MID,CHE,16,?,"Chukwuemeka (MID, ?)",1.8,0.0,0.9,0.35000000000000003,0.0,0.35000000000000003,0.35,-2,0,-2,1,0.9,0,0,0,?
156,Armando,Broja,FWD,CHE,35,?,"Broja (FWD, ?)",1.7,0.0,0.85,0.33055555555555555,0.0,0.33055555555555555,0.33056,-2,0,-2,1,0.85,0,0,0,?
188,Lesley,Ugochukwu,MID,CHE,13,?,"Ugochukwu (MID, ?)",1.1,0.0,0.55,0.2138888888888889,0.0,0.2138888888888889,0.21389,-2,0,-2,1,0.55,0,0,0,?
172,Reece,James,DEF,CHE,11,?,"James (DEF, ?)",1.1,0.0,0.55,0.2138888888888889,0.2138888888888889,0.0,0.21389,-2,-2,0,1,0.55,0,0,0,?
158,Cesare,Casadei,MID,CHE,11,?,"Casadei (MID, ?)",1.0,0.0,0.5,0.19444444444444445,0.0,0.19444444444444445,0.19444,-2,0,-2,1,0.5,0,0,0,?
165,Deivid Washington,de Souza Eugênio,FWD,CHE,2,?,"Deivid (FWD, ?)",1.0,0.0,0.5,0.19444444444444445,0.0,0.19444444444444445,0.19444,-2,0,-2,1,0.5,0,0,0,?
173,Omari,Kellyman,MID,CHE,2,?,"Kellyman (MID, ?)",1.0,0.0,0.5,0.19444444444444445,0.0,0.19444444444444445,0.19444,-2,0,-2,1,0.5,0,0,0,?
150,Andrey,Nascimento dos Santos,MID,CHE,1,?,"Andrey Santos (MID, ?)",1.0,0.0,0.5,0.19444444444444445,0.0,0.19444444444444445,0.19444,-2,0,-2,1,0.5,0,0,0,?
174,Roméo,Lavia,MID,CHE,1,?,"Lavia (MID, ?)",1.0,0.0,0.5,0.19444444444444445,0.0,0.19444444444444445,0.19444,-2,0,-2,1,0.5,0,0,0,?
151,Ângelo Gabriel,Borges Damaceno,MID,CHE,0,?,"Ângelo (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
152,Kepa,Arrizabalaga,GKP,CHE,0,?,"Arrizabalaga (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
154,Lucas,Bergström,GKP,CHE,0,?,"Bergström (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
166,Kiernan,Dewsbury-Hall,MID,CHE,0,?,"Dewsbury-Hall (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
175,Romelu,Lukaku Bolingoli,FWD,CHE,0,?,"Lukaku (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
176,Malang,Sarr,DEF,CHE,0,?,"M.Sarr (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
178,Marc,Guiu Paz,FWD,CHE,0,?,"Marc Guiu (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
184,Renato,Palma Veiga,MID,CHE,0,?,"Renato Veiga (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
189,Wesley,Fofana,DEF,CHE,0,?,"W.Fofana (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
155,Marcus,Bettinelli,GKP,CHE,-1,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
199,Eberechi,Eze,MID,CRY,136,?,"Eze (MID, ?)",5.0,0.0,2.5,1.527777777777778,0.0,1.527777777777778,1.52778,2,0,2,1,2.5,0,0,0,?
207,Jean-Philippe,Mateta,FWD,CRY,165,?,"Mateta (FWD, ?)",4.7,0.0,2.35,1.4361111111111113,0.0,1.4361111111111113,1.43611,2,0,2,1,2.35,0,0,0,?
211,Daniel,Muñoz,DEF,CRY,56,?,"Muñoz (DEF, ?)",3.5,0.0,1.75,1.0694444444444446,1.0694444444444446,0.0,1.06944,2,2,0,1,1.75,0,0,0,?
204,Sam,Johnstone,GKP,CRY,68,?,"Johnstone (GKP, ?)",3.4,0.0,1.7,1.038888888888889,1.038888888888889,0.0,1.03889,2,2,0,1,1.7,0,0,0,?
191,Joachim,Andersen,DEF,CRY,121,?,"Andersen (DEF, ?)",3.2,0.0,1.6,0.9777777777777779,0.9777777777777779,0.0,0.97778,2,2,0,1,1.6,0,0,0,?
210,Tyrick,Mitchell,DEF,CRY,119,?,"Mitchell (DEF, ?)",3.2,0.0,1.6,0.9777777777777779,0.9777777777777779,0.0,0.97778,2,2,0,1,1.6,0,0,0,?
192,Jordan,Ayew,MID,CRY,109,?,"J.Ayew (MID, ?)",3.1,0.0,1.55,0.9472222222222223,0.0,0.9472222222222223,0.94722,2,0,2,1,1.55,0,0,0,?
216,Adam,Wharton,MID,CRY,50,?,"Wharton (MID, ?)",3.1,0.0,1.55,0.9472222222222223,0.0,0.9472222222222223,0.94722,2,0,2,1,1.55,0,0,0,?
196,Nathaniel,Clyne,DEF,CRY,52,?,"Clyne (DEF, ?)",2.7,0.0,1.35,0.8250000000000001,0.8250000000000001,0.0,0.825,2,2,0,1,1.35,0,0,0,?
201,Dean,Henderson,GKP,CRY,48,?,"Henderson (GKP, ?)",2.7,0.0,1.35,0.8250000000000001,0.8250000000000001,0.0,0.825,2,2,0,1,1.35,0,0,0,?
198,Odsonne,Edouard,FWD,CRY,79,?,"Edouard (FWD, ?)",2.6,0.0,1.3,0.7944444444444445,0.0,0.7944444444444445,0.79444,2,0,2,1,1.3,0,0,0,?
200,Marc,Guéhi,DEF,CRY,66,?,"Guéhi (DEF, ?)",2.6,0.0,1.3,0.7944444444444445,0.7944444444444445,0.0,0.79444,2,2,0,1,1.3,0,0,0,?
194,Chris,Richards,DEF,CRY,62,?,"C.Richards (DEF, ?)",2.4,0.0,1.2,0.7333333333333334,0.7333333333333334,0.0,0.73333,2,2,0,1,1.2,0,0,0,?
214,Jeffrey,Schlupp,MID,CRY,66,?,"Schlupp (MID, ?)",2.3,0.0,1.15,0.7027777777777778,0.0,0.7027777777777778,0.70278,2,0,2,1,1.15,0,0,0,?
206,Jefferson,Lerma Solís,MID,CRY,64,?,"Lerma (MID, ?)",2.3,0.0,1.15,0.7027777777777778,0.0,0.7027777777777778,0.70278,2,0,2,1,1.15,0,0,0,?
215,Joel,Ward,DEF,CRY,54,?,"Ward (DEF, ?)",2.1,0.0,1.05,0.6416666666666667,0.6416666666666667,0.0,0.64167,2,2,0,1,1.05,0,0,0,?
203,Will,Hughes,MID,CRY,61,?,"Hughes (MID, ?)",2.0,0.0,1.0,0.6111111111111112,0.0,0.6111111111111112,0.61111,2,0,2,1,1.0,0,0,0,?
193,Cheick,Doucouré,MID,CRY,21,?,"C.Doucouré (MID, ?)",1.9,0.0,0.95,0.5805555555555556,0.0,0.5805555555555556,0.58056,2,0,2,1,0.95,0,0,0,?
208,Matheus,França de Oliveira,MID,CRY,16,?,"M.França (MID, ?)",1.6,0.0,0.8,0.48888888888888893,0.0,0.48888888888888893,0.48889,2,0,2,1,0.8,0,0,0,?
213,Jesurun,Rak-Sakyi,MID,CRY,8,?,"Rak-Sakyi (MID, ?)",1.3,0.0,0.65,0.39722222222222225,0.0,0.39722222222222225,0.39722,2,0,2,1,0.65,0,0,0,?
209,Remi,Matthews,GKP,CRY,1,?,"Matthews (GKP, ?)",1.0,0.0,0.5,0.3055555555555556,0.3055555555555556,0.0,0.30556,2,2,0,1,0.5,0,0,0,?
212,David,Ozoh,MID,CRY,8,?,"Ozoh (MID, ?)",0.9,0.0,0.45,0.275,0.0,0.275,0.275,2,0,2,1,0.45,0,0,0,?
190,Naouirou,Ahamada,MID,CRY,16,?,"Ahamada (MID, ?)",0.8,0.0,0.4,0.24444444444444446,0.0,0.24444444444444446,0.24444,2,0,2,1,0.4,0,0,0,?
195,Chadi,Riad Dnanou,DEF,CRY,0,?,"Chadi Riad (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0.0,0,0,0,?
197,Malcolm,Ebiowei,MID,CRY,0,?,"Ebiowei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0.0,0,0,0,?
202,Rob,Holding,DEF,CRY,0,?,"Holding (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0.0,0,0,0,?
205,Daichi,Kamada,MID,CRY,0,?,"Kamada (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0.0,0,0,0,?
235,Jordan,Pickford,GKP,EVE,153,?,"Pickford (GKP, ?)",4.0,0.0,2.0,1.2222222222222223,1.2222222222222223,0.0,1.22222,2,2,0,1,2.0,0,0,0,?
217,Abdoulaye,Doucouré,MID,EVE,116,?,"A.Doucoure (MID, ?)",3.6,0.0,1.8,1.1,0.0,1.1,1.1,2,0,2,1,1.8,0,0,0,?
231,Vitalii,Mykolenko,DEF,EVE,101,?,"Mykolenko (DEF, ?)",3.6,0.0,1.8,1.1,1.1,0.0,1.1,2,2,0,1,1.8,0,0,0,?
219,Jarrad,Branthwaite,DEF,EVE,124,?,"Branthwaite (DEF, ?)",3.5,0.0,1.75,1.0694444444444446,1.0694444444444446,0.0,1.06944,2,2,0,1,1.75,0,0,0,?
230,Dwight,McNeil,MID,EVE,124,?,"McNeil (MID, ?)",3.5,0.0,1.75,1.0694444444444446,0.0,1.0694444444444446,1.06944,2,0,2,1,1.75,0,0,0,?
220,Dominic,Calvert-Lewin,FWD,EVE,101,?,"Calvert-Lewin (FWD, ?)",3.2,0.0,1.6,0.9777777777777779,0.0,0.9777777777777779,0.97778,2,0,2,1,1.6,0,0,0,?
224,Jack,Harrison,MID,EVE,92,?,"Harrison (MID, ?)",3.2,0.0,1.6,0.9777777777777779,0.0,0.9777777777777779,0.97778,2,0,2,1,1.6,0,0,0,?
236,James,Tarkowski,DEF,EVE,117,?,"Tarkowski (DEF, ?)",3.1,0.0,1.55,0.9472222222222223,0.9472222222222223,0.0,0.94722,2,2,0,1,1.55,0,0,0,?
222,Idrissa,Gueye,MID,EVE,73,?,"Gana (MID, ?)",2.9,0.0,1.45,0.8861111111111112,0.0,0.8861111111111112,0.88611,2,0,2,1,1.45,0,0,0,?
229,Neal,Maupay,FWD,EVE,76,?,"Maupay (FWD, ?)",2.5,0.0,1.25,0.763888888888889,0.0,0.763888888888889,0.76389,2,0,2,1,1.25,0,0,0,?
238,Ashley,Young,DEF,EVE,76,?,"Young (DEF, ?)",2.5,0.0,1.25,0.763888888888889,0.763888888888889,0.0,0.76389,2,2,0,1,1.25,0,0,0,?
221,Séamus,Coleman,DEF,EVE,30,?,"Coleman (DEF, ?)",2.5,0.0,1.25,0.763888888888889,0.763888888888889,0.0,0.76389,2,2,0,1,1.25,0,0,0,?
223,James,Garner,MID,EVE,87,?,"Garner (MID, ?)",2.4,0.0,1.2,0.7333333333333334,0.0,0.7333333333333334,0.73333,2,0,2,1,1.2,0,0,0,?
233,Amadou,Onana,MID,EVE,66,?,"Onana (MID, ?)",2.2,0.0,1.1,0.6722222222222223,0.0,0.6722222222222223,0.67222,2,0,2,1,1.1,0,0,0,?
228,Michael,Keane,DEF,EVE,18,?,"Keane (DEF, ?)",2.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.0,0.61111,2,2,0,1,1.0,0,0,0,?
218,Norberto Bercique,Gomes Betuncal,FWD,EVE,50,?,"Beto (FWD, ?)",1.7,0.0,0.85,0.5194444444444445,0.0,0.5194444444444445,0.51944,2,0,2,1,0.85,0,0,0,?
234,Nathan,Patterson,DEF,EVE,34,?,"Patterson (DEF, ?)",1.7,0.0,0.85,0.5194444444444445,0.5194444444444445,0.0,0.51944,2,2,0,1,0.85,0,0,0,?
226,Tim,Iroegbunam,MID,EVE,10,?,"Iroegbunam (MID, ?)",1.1,0.0,0.55,0.33611111111111114,0.0,0.33611111111111114,0.33611,2,0,2,1,0.55,0,0,0,?
237,Youssef,Ramalho Chermiti,FWD,EVE,16,?,"Y. Chermiti (FWD, ?)",0.9,0.0,0.45,0.275,0.0,0.275,0.275,2,0,2,1,0.45,0,0,0,?
225,Mason,Holgate,DEF,EVE,1,?,"Holgate (DEF, ?)",0.1,0.0,0.05,0.030555555555555558,0.030555555555555558,0.0,0.03056,2,2,0,1,0.05,0,0,0,?
227,João,Neves Virgínia,GKP,EVE,0,?,"J.Virginia (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0.0,0,0,0,?
232,Iliman,Ndiaye,FWD,EVE,0,?,"Ndiaye (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0.0,0,0,0,?
251,Rodrigo,Muniz Carvalho,FWD,FUL,97,?,"Muniz (FWD, ?)",3.7,0.0,1.85,0.7194444444444444,0.0,0.7194444444444444,0.71944,-2,0,-2,1,1.85,0,0,0,?
248,Bernd,Leno,GKP,FUL,133,?,"Leno (GKP, ?)",3.5,0.0,1.75,0.6805555555555556,0.6805555555555556,0.0,0.68056,-2,-2,0,1,1.75,0,0,0,?
240,Andreas,Hoelgebaum Pereira,MID,FUL,127,?,"Andreas (MID, ?)",3.4,0.0,1.7,0.6611111111111111,0.0,0.6611111111111111,0.66111,-2,0,-2,1,1.7,0,0,0,?
247,Alex,Iwobi,MID,FUL,102,?,"Iwobi (MID, ?)",3.2,0.0,1.6,0.6222222222222222,0.0,0.6222222222222222,0.62222,-2,0,-2,1,1.6,0,0,0,?
244,Timothy,Castagne,DEF,FUL,105,?,"Castagne (DEF, ?)",3.1,0.0,1.55,0.6027777777777779,0.6027777777777779,0.0,0.60278,-2,-2,0,1,1.55,0,0,0,?
252,Raúl,Jiménez,FWD,FUL,72,?,"Raúl (FWD, ?)",3.0,0.0,1.5,0.5833333333333334,0.0,0.5833333333333334,0.58333,-2,0,-2,1,1.5,0,0,0,?
255,Antonee,Robinson,DEF,FUL,104,?,"Robinson (DEF, ?)",2.8,0.0,1.4,0.5444444444444444,0.5444444444444444,0.0,0.54444,-2,-2,0,1,1.4,0,0,0,?
259,Harry,Wilson,MID,FUL,94,?,"Wilson (MID, ?)",2.7,0.0,1.35,0.525,0.0,0.525,0.525,-2,0,-2,1,1.35,0,0,0,?
245,Issa,Diop,DEF,FUL,43,?,"Diop (DEF, ?)",2.4,0.0,1.2,0.4666666666666667,0.4666666666666667,0.0,0.46667,-2,-2,0,1,1.2,0,0,0,?
241,Calvin,Bassey,DEF,FUL,66,?,"Bassey (DEF, ?)",2.3,0.0,1.15,0.4472222222222222,0.4472222222222222,0.0,0.44722,-2,-2,0,1,1.15,0,0,0,?
253,Tim,Ream,DEF,FUL,40,?,"Ream (DEF, ?)",2.2,0.0,1.1,0.4277777777777778,0.4277777777777778,0.0,0.42778,-2,-2,0,1,1.1,0,0,0,?
243,Tom,Cairney,MID,FUL,70,?,"Cairney (MID, ?)",2.1,0.0,1.05,0.4083333333333334,0.0,0.4083333333333334,0.40833,-2,0,-2,1,1.05,0,0,0,?
239,Adama,Traoré,MID,FUL,36,?,"Adama (MID, ?)",2.1,0.0,1.05,0.4083333333333334,0.0,0.4083333333333334,0.40833,-2,0,-2,1,1.05,0,0,0,?
246,Luke,Harris,MID,FUL,2,?,"Harris (MID, ?)",2.0,0.0,1.0,0.3888888888888889,0.0,0.3888888888888889,0.38889,-2,0,-2,1,1.0,0,0,0,?
257,Kenny,Tete,DEF,FUL,27,?,"Tete (DEF, ?)",1.9,0.0,0.95,0.3694444444444444,0.3694444444444444,0.0,0.36944,-2,-2,0,1,0.95,0,0,0,?
249,Saša,Lukić,MID,FUL,43,?,"Lukić (MID, ?)",1.8,0.0,0.9,0.35000000000000003,0.0,0.35000000000000003,0.35,-2,0,-2,1,0.9,0,0,0,?
254,Harrison,Reed,MID,FUL,47,?,"Reed (MID, ?)",1.7,0.0,0.85,0.33055555555555555,0.0,0.33055555555555555,0.33056,-2,0,-2,1,0.85,0,0,0,?
258,Carlos Vinícius,Alves Morais,FWD,FUL,22,?,"Vinicius (FWD, ?)",1.7,0.0,0.85,0.33055555555555555,0.0,0.33055555555555555,0.33056,-2,0,-2,1,0.85,0,0,0,?
242,Steven,Benda,GKP,FUL,0,?,"Benda (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
250,Kevin,Mbabu,DEF,FUL,0,?,"Mbabu (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,1,0.0,0,0,0,?
256,Jay,Stansfield,FWD,FUL,0,?,"Stansfield (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-2,1,0.0,0,0,0,?
568,Arijanet,Muric,GKP,IPS,47,?,"Muric (GKP, ?)",4.7,0.0,2.35,0.13055555555555556,0.13055555555555556,0.0,0.13056,-8,-8,0,1,2.35,0,0,0,?
275,Ben,Johnson,DEF,IPS,17,?,"Johnson (DEF, ?)",1.2,0.0,0.6,0.03333333333333333,0.03333333333333333,0.0,0.03333,-8,-8,0,1,0.6,0,0,0,?
260,Ali,Al-Hamadi,FWD,IPS,0,?,"Al-Hamadi (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
261,Elkan,Baggott,DEF,IPS,0,?,"Baggott (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
262,Nathan,Broadhead,MID,IPS,0,?,"Broadhead (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
263,Cameron,Burgess,DEF,IPS,0,?,"Burgess (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
264,Wes,Burns,MID,IPS,0,?,"Burns (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
265,Conor,Chaplin,MID,IPS,0,?,"Chaplin (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
266,Harry,Clarke,DEF,IPS,0,?,"Clarke (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
267,Leif,Davis,DEF,IPS,0,?,"Davis (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
268,Liam,Delap,FWD,IPS,0,?,"Delap (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
269,George,Edmundson,DEF,IPS,0,?,"Edmundson (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
270,Jacob,Greaves,DEF,IPS,0,?,"Greaves (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
271,Marcus,Myers-Harness,MID,IPS,0,?,"Harness (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
272,George,Hirst,FWD,IPS,0,?,"Hirst (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
273,Cameron,Humphreys,MID,IPS,0,?,"Humphreys (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
274,Omari,Giraud-Hutchinson,MID,IPS,0,?,"Hutchinson (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
276,Freddie,Ladapo,FWD,IPS,0,?,"Ladapo (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
277,Massimo,Luongo,MID,IPS,0,?,"Luongo (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
278,Sam,Morsy,MID,IPS,0,?,"Morsy (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
279,Corrie,Ndaba,DEF,IPS,0,?,"Ndaba (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
280,Cieran,Slicker,GKP,IPS,0,?,"Slicker (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
281,Jack,Taylor,MID,IPS,0,?,"Taylor (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0,-8,1,0.0,0,0,0,?
282,Axel,Tuanzebe,DEF,IPS,0,?,"Tuanzebe (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
283,Christian,Walton,GKP,IPS,0,?,"Walton (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
284,Luke,Woolfenden,DEF,IPS,0,?,"Woolfenden (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,-8,0,1,0.0,0,0,0,?
290,Bobby,De Cordova-Reid,MID,LEI,92,?,"De Cordova-Reid (MID, ?)",2.8,0.0,1.4,0.2333333333333333,0.0,0.2333333333333333,0.23333,-6,0,-6,1,1.4,0,0,0,?
305,Luke,Thomas,DEF,LEI,7,?,"Thomas (DEF, ?)",0.6,0.0,0.3,0.049999999999999996,0.049999999999999996,0.0,0.05,-6,-6,0,1,0.3,0,0,0,?
285,Boubakary,Soumaré,MID,LEI,0,?,"B.Soumaré (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0,-6,1,0.0,0,0,0,?
286,Tom,Cannon,FWD,LEI,0,?,"Cannon (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0,-6,1,0.0,0,0,0,?
287,Hamza,Choudhury,MID,LEI,0,?,"Choudhury (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0,-6,1,0.0,0,0,0,?
